@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
0.328097,0.564459,1.810114,-1.988424,0.329637,0.153673,-2.142097,1.487672,10.419452,2.635281,0.326626,0.551867,1.77777,-1.952831,0.317633,0.151196,-2.104027,1.486698,9.697917,2.543016,0.316987,0.471243,1.569989,-1.726471,0.249614,0.132316,-1.858788,1.47874,5.908491,1.982247,0.009638,0.291859,0.300683,1.088233,-1.210336,0.132592,0.078406,-1.288742,1.44064,1.369028,0.934546,0.034767,0.025129,0.242247,0.097971,0.403395,-0.462085,0.019946,0.02755,-0.489635,1.266899,0.028556,0.13374,0.084379,0.074741,0.049612,0.202787,0.023446,0.068976,-0.031506,-0.002301,0.055646,-0.087152,1.265793,0.00001,0.010196,0.123839,0.114201,0.089072,0.03946,0.234581,0.309128,0.180695,2.345811,0.045104,0.235336,'class 1'
0.311609,0.584572,1.392404,-1.513237,0.168587,0.142141,-1.655378,1.477415,3.699398,1.615537,0.310566,0.57185,1.375587,-1.495732,0.165501,0.139606,-1.635337,1.47605,3.524084,1.575211,0.303568,0.490499,1.263236,-1.379744,0.146882,0.121352,-1.501095,1.4663,2.505578,1.316167,0.006998,0.283464,0.318864,0.95262,-1.060973,0.102267,0.068094,-1.129067,1.430987,0.806648,0.716597,0.027102,0.020104,0.238103,0.113176,0.385666,-0.44397,0.019776,0.020918,-0.464887,1.281574,0.02326,0.118003,0.072462,0.065465,0.045361,0.200611,0.023503,0.071044,-0.025406,-0.002709,0.063068,-0.088475,1.252072,0.000007,0.011483,0.109955,0.102957,0.082853,0.037493,0.230803,0.303137,0.178175,2.308035,0.042894,0.231512,'class 1'
0.371572,0.258623,3.152987,-3.250946,0.174634,0.596026,-3.846971,1.39963,104.313728,9.870111,0.369104,0.253094,3.077524,-3.175564,0.175012,0.578339,-3.753903,1.400079,94.631828,9.38416,0.35304,0.217766,2.596979,-2.696892,0.174842,0.464543,-3.161436,1.402511,47.813202,6.573863,0.016065,0.314517,0.143856,1.609819,-1.716735,0.145179,0.229397,-1.946133,1.401456,6.974401,2.366465,0.054587,0.038523,0.248473,0.05626,0.503271,-0.57181,0.030763,0.033402,-0.605212,1.315688,0.066673,0.203914,0.120631,0.104567,0.066044,0.202364,0.015225,0.078272,-0.02923,-0.003188,0.067863,-0.097093,1.267826,0.000012,0.013605,0.16674,0.150675,0.112152,0.046108,0.236234,0.332597,0.1783,2.362344,0.052642,0.231487,'class 1'
0.358947,0.338321,2.77668,-2.944527,0.370211,0.423705,-3.368232,1.392144,62.333763,7.189394,0.35677,0.330546,2.714301,-2.881155,0.362588,0.410193,-3.291348,1.392614,56.868076,6.850704,0.342469,0.281372,2.314603,-2.474311,0.310489,0.324936,-2.799247,1.395545,29.877995,4.880259,0.014301,0.307281,0.182389,1.477983,-1.617796,0.189896,0.154865,-1.772661,1.398432,4.862035,1.857679,0.049489,0.035188,0.244592,0.0734,0.483579,-0.547179,0.027847,0.033017,-0.580195,1.332913,0.056292,0.188015,0.112178,0.097878,0.06269,0.201196,0.016113,0.080624,-0.023494,-0.003631,0.075071,-0.098564,1.255104,0.000008,0.015075,0.155574,0.141273,0.106085,0.043395,0.233919,0.330214,0.178981,2.339185,0.051407,0.225494,'class 1'
0.342685,0.401461,2.384893,-2.579973,0.441597,0.273643,-2.853616,1.437089,32.548283,4.889874,0.340844,0.392182,2.336097,-2.530642,0.432544,0.2634,-2.794042,1.43698,29.932844,4.673976,0.328599,0.333496,2.020569,-2.208286,0.36681,0.201477,-2.409763,1.436287,16.625483,3.409286,0.012245,0.297322,0.216212,1.338248,-1.491314,0.203226,0.094317,-1.585631,1.431561,3.138337,1.411112,0.043522,0.031276,0.239357,0.088225,0.457363,-0.503531,0.018642,0.047378,-0.550909,1.366277,0.045378,0.178974,0.101487,0.089242,0.057966,0.20061,0.019357,0.082616,-0.016432,-0.004021,0.082215,-0.098647,1.247091,0.000004,0.016356,0.140234,0.127989,0.096712,0.038747,0.230448,0.327031,0.178395,2.304477,0.050673,0.213981,'class 1'
0.32331,0.434509,2.060205,-2.190407,0.272369,0.266488,-2.456894,1.522291,17.792482,3.708404,0.321785,0.424856,2.021498,-2.153164,0.270496,0.256484,-2.409648,1.521335,16.477346,3.554129,0.311556,0.363523,1.769915,-1.906277,0.246516,0.197476,-2.103753,1.51482,9.621919,2.647828,0.010229,0.284565,0.239601,1.208641,-1.322616,0.140731,0.108883,-1.431499,1.493466,2.075366,1.186389,0.03722,0.026991,0.233132,0.099264,0.428373,-0.440676,0.003019,0.081423,-0.522098,1.408098,0.035367,0.182119,0.088653,0.078424,0.051433,0.200686,0.024518,0.084278,-0.008476,-0.004332,0.089032,-0.097508,1.24112,0.000001,0.017399,0.121099,0.11087,0.083879,0.032446,0.225892,0.322731,0.179929,2.258919,0.050948,0.201036,'class 1'
0.302615,0.439728,1.831478,-1.837151,0.010063,0.372717,-2.209868,-1.556422,11.25561,3.334873,0.301322,0.430448,1.798658,-1.806268,0.013439,0.363524,-2.169792,-1.557657,10.469191,3.208846,0.292691,0.371201,1.58579,-1.603198,0.027733,0.307299,-1.910497,-1.566385,6.321027,2.45931,0.008631,0.269868,0.249852,1.102193,-1.117777,0.016895,0.209826,-1.327603,1.544678,1.476624,1.181844,0.031454,0.022823,0.226551,0.105719,0.40194,-0.362528,-0.016587,0.133199,-0.495727,1.445419,0.025993,0.197774,0.074772,0.06614,0.043318,0.201506,0.031067,0.085491,-0.000258,-0.004534,0.095099,-0.095357,1.234524,0,0.018137,0.099817,0.091185,0.068363,0.025045,0.220965,0.31745,0.171624,2.209653,0.052182,0.197916,'class 1'
0.282336,0.432406,1.647685,-1.527255,-0.191445,0.481018,-2.008273,-1.557689,7.226774,3.098286,0.281215,0.423446,1.619908,-1.498654,-0.189297,0.476061,-1.974715,-1.55849,6.744972,3.003153,0.273844,0.366185,1.440127,-1.315381,-0.17192,0.441833,-1.757214,-1.564349,4.183526,2.417906,0.007371,0.254929,0.248999,1.019099,-0.897824,-0.11641,0.348499,-1.246323,1.554343,1.025124,1.271728,0.026286,0.018915,0.220463,0.108158,0.38191,-0.277411,-0.035578,0.192407,-0.469818,1.468593,0.016874,0.219271,0.060752,0.053381,0.034466,0.203146,0.03863,0.085969,0.007471,-0.004609,0.099888,-0.092417,1.224748,0.000001,0.018491,0.078069,0.070698,0.051783,0.017317,0.216742,0.31182,0.155174,2.167418,0.053572,0.198476,'class 1'
0.263492,0.4292,1.43801,-1.198058,-0.318924,0.565238,-1.763297,1.526445,3.89127,2.711038,0.262583,0.420043,1.41745,-1.174255,-0.317706,0.563894,-1.738149,1.526769,3.653604,2.6497,0.256673,0.361649,1.283448,-1.024067,-0.30127,0.549521,-1.573588,1.528532,2.363584,2.253794,0.005909,0.241761,0.243969,0.941362,-0.686393,-0.208747,0.464926,-1.151319,1.527276,0.615362,1.306125,0.020821,0.014912,0.215791,0.108944,0.366506,-0.195991,-0.049008,0.244383,-0.440374,1.475531,0.009006,0.234446,0.046792,0.040882,0.02597,0.205665,0.046914,0.085326,0.013956,-0.004548,0.102864,-0.088907,1.209458,0.000004,0.018388,0.056918,0.051008,0.036096,0.010126,0.214269,0.306634,0.145762,2.142692,0.054013,0.202078,'class 1'
0.301485,0.151718,2.72393,-2.292394,-1.113259,1.056995,-3.349389,1.490672,51.0168,9.708109,0.299666,0.149641,2.656322,-2.22747,-1.076539,1.038912,-3.266382,1.490906,45.983204,9.267778,0.287977,0.135818,2.226209,-1.818345,-0.845288,0.919424,-2.73777,1.492221,22.111523,6.687534,0.011689,0.262197,0.104654,1.351694,-1.027039,-0.395212,0.634448,-1.661487,1.487412,2.780114,2.635657,0.037469,0.025779,0.226185,0.06003,0.432771,-0.258126,-0.063235,0.270668,-0.528795,1.43428,0.021293,0.31957,0.073481,0.061791,0.036012,0.210351,0.045358,0.093836,0.006299,-0.005595,0.109026,-0.102727,1.211925,0.000001,0.02242,0.089315,0.077626,0.051847,0.015835,0.220724,0.320302,0.147119,2.207244,0.060774,0.205091,'class 1'
0.29072,0.170619,2.630223,-2.093927,-1.371376,1.174526,-3.268454,1.423066,43.275478,9.870036,0.289044,0.166999,2.565115,-2.032931,-1.32228,1.15401,-3.186941,1.42389,38.939045,9.42193,0.278304,0.144008,2.15064,-1.64805,-1.020808,1.019789,-2.667839,1.429356,18.467365,6.799301,0.01074,0.254913,0.102633,1.302506,-0.896601,-0.468566,0.708885,-1.605486,1.440417,2.152954,2.678157,0.034131,0.023391,0.22476,0.066958,0.421494,-0.193588,-0.073602,0.310566,-0.504153,1.423194,0.012438,0.331884,0.064284,0.053543,0.030152,0.214537,0.055055,0.092307,0.009736,-0.005522,0.110184,-0.100448,1.19203,0.000002,0.022183,0.074507,0.063767,0.040376,0.010224,0.222294,0.321552,0.148996,2.22294,0.061228,0.210531,'class 1'
0.286839,0.243206,2.424232,-1.969657,-1.175864,1.086765,-3.056423,1.361546,33.298195,8.583004,0.285287,0.237224,2.364227,-1.914633,-1.129204,1.065384,-2.980017,1.362597,29.996054,8.182635,0.275293,0.199598,1.981593,-1.56378,-0.852699,0.92928,-2.49306,1.369811,14.320807,5.856203,0.009994,0.253137,0.1315,1.196215,-0.840965,-0.397253,0.65102,-1.491984,1.391381,1.623946,2.296233,0.03215,0.022156,0.226196,0.082188,0.399341,-0.149758,-0.072937,0.321463,-0.471222,1.399857,0.007046,0.314175,0.059092,0.049098,0.026942,0.219653,0.064793,0.088999,0.010764,-0.00531,0.108712,-0.097947,1.164516,0.000002,0.021354,0.065635,0.055641,0.033485,0.006543,0.227043,0.323603,0.161747,2.270431,0.05916,0.215579,'class 1'
0.288432,0.33337,2.089744,-1.910054,-0.522719,0.73896,-2.649014,1.32207,20.938286,5.739181,0.286956,0.324823,2.038605,-1.85877,-0.505053,0.72519,-2.58396,1.323147,18.917082,5.475236,0.277392,0.271273,1.711365,-1.528216,-0.401933,0.640024,-2.168241,1.330591,9.209074,3.943177,0.009564,0.255853,0.173222,1.035334,-0.817011,-0.237569,0.490878,-1.30789,1.355073,1.079883,1.617784,0.031103,0.021539,0.230649,0.103046,0.364068,-0.125867,-0.063811,0.305229,-0.431096,1.364276,0.004295,0.271087,0.056307,0.046743,0.025204,0.225647,0.074291,0.083967,0.009136,-0.004983,0.104607,-0.095472,1.128079,0.000002,0.020016,0.061309,0.051745,0.030206,0.005002,0.234125,0.325024,0.1742,2.341252,0.055103,0.219198,'class 1'
0.291131,0.403112,1.678126,-1.789389,0.123793,0.26865,-2.058039,1.336319,8.666746,2.70674,0.289758,0.392653,1.638005,-1.740602,0.107226,0.270048,-2.010649,1.33692,7.879598,2.60079,0.280839,0.327296,1.380133,-1.425233,0.014631,0.280552,-1.705785,1.34072,4.007263,1.972767,0.008919,0.260902,0.20832,0.845239,-0.752334,-0.096179,0.313298,-1.065632,1.34858,0.538115,0.950723,0.028856,0.019937,0.237891,0.125468,0.319157,-0.117266,-0.050625,0.270191,-0.387457,1.313031,0.002974,0.216251,0.051867,0.042948,0.023011,0.232423,0.08327,0.077631,0.004926,-0.004578,0.098209,-0.093283,1.081808,0,0.018335,0.057335,0.048416,0.028479,0.005468,0.242127,0.325717,0.19451,2.421273,0.05021,0.222331,'class 1'
0.290057,0.433813,1.242771,-1.413724,0.223566,0.036224,-1.449947,1.490822,2.207174,1.104352,0.288975,0.422783,1.213811,-1.373889,0.203379,0.045877,-1.419766,1.486967,2.027356,1.074055,0.281938,0.354001,1.028064,-1.116984,0.09004,0.107652,-1.224636,1.460305,1.107288,0.887496,0.007037,0.266439,0.230775,0.65078,-0.59217,-0.04521,0.219427,-0.811597,1.384711,0.18638,0.531505,0.022537,0.0155,0.24741,0.146773,0.271273,-0.119265,-0.037466,0.226801,-0.346066,1.238956,0.002334,0.164089,0.041566,0.034529,0.019029,0.239836,0.091492,0.070794,-0.00147,-0.004129,0.090148,-0.091618,1.025443,0,0.016519,0.04914,0.042103,0.026603,0.007574,0.249965,0.327096,0.204492,2.499649,0.045214,0.232789,'class 1'
0.284626,0.423979,0.858694,-0.74021,-0.103406,0.323269,-1.063479,-1.434726,0.526836,0.961536,0.284077,0.414053,0.839498,-0.720586,-0.09993,0.317558,-1.038144,-1.444503,0.477167,0.918965,0.280466,0.352359,0.718321,-0.594134,-0.082546,0.28739,-0.881524,-1.515201,0.241159,0.683181,0.003611,0.272283,0.244312,0.481718,-0.353619,-0.057317,0.24409,-0.597709,1.421879,0.044305,0.354313,0.011793,0.008182,0.258522,0.165762,0.228496,-0.129571,-0.026862,0.184451,-0.314021,1.133221,0.002086,0.124237,0.025555,0.021944,0.013761,0.247707,0.098782,0.064533,-0.009412,-0.003668,0.0812,-0.090613,0.959645,0.000001,0.01476,0.03637,0.032759,0.024576,0.010815,0.257639,0.325909,0.214845,2.57639,0.039826,0.247014,'class 1'
0.28073,0.393764,0.719153,-0.024879,-0.267848,0.719685,-0.744564,-1.435549,0.000664,1.072013,0.280756,0.386399,0.699516,-0.029761,-0.25195,0.695291,-0.725052,-1.445678,0.000893,1.008686,0.28083,0.340539,0.578771,-0.06047,-0.1664,0.548236,-0.608706,-1.523694,0.002447,0.669257,-0.000074,0.279976,0.258845,0.367191,-0.13583,-0.064159,0.302953,-0.438783,1.355918,0.005075,0.275086,0.00078,0.000854,0.270427,0.182148,0.200363,-0.147534,-0.019718,0.150551,-0.298085,0.993246,0.00219,0.100637,0.010329,0.010403,0.009548,0.255833,0.105047,0.059918,-0.018112,-0.003212,0.072112,-0.090224,0.886168,0.000004,0.013177,0.024923,0.024997,0.024143,0.014594,0.266154,0.322421,0.227962,2.661539,0.033642,0.257137,'class 1'
0.286454,0.391375,0.621015,0.328654,-0.141188,0.744313,-0.415659,1.486541,0.072668,0.672767,0.286767,0.385968,0.599976,0.309721,-0.134944,0.718643,-0.408922,1.474321,0.060981,0.635702,0.288675,0.351463,0.472477,0.188833,-0.10131,0.563936,-0.375103,1.381597,0.015721,0.440897,-0.001908,0.291102,0.282543,0.282692,-0.056206,-0.056175,0.309432,-0.365638,1.115003,0.00072,0.227859,-0.004335,-0.002427,0.282218,0.196156,0.194624,-0.170776,-0.015788,0.129459,-0.300234,0.833936,0.002692,0.092318,0.004549,0.006457,0.008884,0.263996,0.110278,0.057557,-0.026741,-0.002771,0.063434,-0.090175,0.807564,0.000008,0.011798,0.022771,0.024679,0.027106,0.018221,0.276514,0.317853,0.239919,2.765142,0.027841,0.273592,'class 1'
0.303997,0.432046,0.365954,0.130945,-0.116162,0.556285,-0.42534,0.886949,0.008261,0.481794,0.304145,0.426358,0.359768,0.117024,-0.114935,0.545049,-0.428025,0.880456,0.006484,0.473436,0.305013,0.389623,0.327323,0.027004,-0.10543,0.473094,-0.446089,0.837976,0.000308,0.422449,-0.000869,0.305007,0.312009,0.292916,-0.150057,-0.068638,0.310372,-0.460429,0.754977,0.006689,0.297068,-0.000862,0.000007,0.292913,0.208408,0.206697,-0.19193,-0.014124,0.120061,-0.311991,0.682658,0.003438,0.093335,0.011232,0.0121,0.012094,0.271986,0.114527,0.05725,-0.03456,-0.002345,0.055432,-0.089992,0.726295,0.000013,0.010574,0.032159,0.033027,0.033021,0.020927,0.288547,0.313774,0.250887,2.885466,0.025242,0.302959,'class 1'
0.352762,0.390379,1.24101,-0.662978,-0.70993,0.948991,-1.611969,1.233822,1.441364,3.27926,0.352308,0.386356,1.205042,-0.653357,-0.667691,0.917837,-1.571194,1.228196,1.322304,3.097639,0.349239,0.360052,0.980236,-0.591298,-0.431977,0.723552,-1.31485,1.184805,0.726379,2.077543,0.003068,0.340721,0.298503,0.590655,-0.485351,-0.125917,0.365285,-0.850636,1.047448,0.174138,0.739232,0.011587,0.008518,0.316546,0.204137,0.277063,-0.298633,-0.009665,0.103507,-0.40214,0.826261,0.011401,0.12784,0.035762,0.032693,0.024175,0.283901,0.11623,0.067962,-0.056671,-0.002209,0.049278,-0.105949,0.795001,0.000039,0.012048,0.068406,0.065338,0.05682,0.032645,0.308587,0.362027,0.263833,3.085872,0.034015,0.313708,'class 1'
0.384122,0.464747,1.224415,-1.392486,-0.028711,0.317133,-1.709619,0.874732,3.982472,2.053861,0.38307,0.458798,1.195819,-1.359939,-0.028743,0.311092,-1.67103,0.87073,3.633032,1.964403,0.376204,0.42024,1.01559,-1.153987,-0.028173,0.272824,-1.426811,0.841242,1.92346,1.444379,0.006866,0.359712,0.333995,0.667682,-0.760477,-0.011955,0.179291,-0.939768,0.772738,0.362116,0.626146,0.023358,0.016492,0.327846,0.2153,0.285379,-0.327545,-0.000482,0.06991,-0.397456,0.717906,0.011717,0.109216,0.055224,0.048358,0.031866,0.292333,0.119281,0.068953,-0.065603,-0.001484,0.038756,-0.104359,0.720885,0.000044,0.010241,0.090736,0.083871,0.067379,0.035512,0.323202,0.361614,0.276836,3.232021,0.031297,0.337847,'class 1'
0.405618,0.51391,1.593665,-1.932844,0.396359,0.070508,-2.003352,0.523802,8.03383,2.150449,0.40412,0.507109,1.554048,-1.882498,0.371743,0.072858,-1.955356,0.523142,7.288978,2.056827,0.394431,0.462902,1.303285,-1.564526,0.234642,0.086406,-1.650932,0.518932,3.694059,1.509171,0.00969,0.372184,0.36321,0.79659,-0.945269,0.072319,0.077029,-1.022297,0.527596,0.539925,0.604259,0.031936,0.022246,0.336119,0.226246,0.275653,-0.326347,0.005697,0.041418,-0.367765,0.636369,0.008916,0.083715,0.068001,0.058311,0.036065,0.300144,0.121495,0.070244,-0.072681,-0.000804,0.02885,-0.101531,0.642886,0.000045,0.0085,0.103976,0.094287,0.07204,0.035975,0.335324,0.362736,0.289943,3.353235,0.028456,0.343644,'class 1'
0.402084,0.593693,1.436805,-1.685768,0.316261,0.045026,-1.730794,0.32567,4.480881,1.576768,0.400802,0.584565,1.402565,-1.644262,0.298987,0.0461,-1.690362,0.325537,4.076079,1.50765,0.392456,0.525975,1.183826,-1.380396,0.201221,0.051628,-1.432024,0.32657,2.097209,1.100612,0.008346,0.372876,0.39867,0.718628,-0.84578,0.07697,0.028477,-0.874257,0.363407,0.291477,0.407464,0.027926,0.01958,0.341011,0.237191,0.234123,-0.284625,0.007605,0.016732,-0.301357,0.600028,0.004098,0.05059,0.059791,0.051445,0.031865,0.307178,0.122989,0.071224,-0.077798,-0.000201,0.01965,-0.097449,0.557319,0.000041,0.006856,0.093624,0.085278,0.065698,0.033834,0.342839,0.370802,0.303765,3.428392,0.023295,0.349637,'class 1'
0.373712,0.666455,0.600941,-0.669063,0.040441,0.043544,-0.712606,0.142289,0.127973,0.285881,0.373265,0.655197,0.592357,-0.659525,0.039316,0.04287,-0.702394,0.142049,0.120796,0.277709,0.370224,0.583323,0.533796,-0.596114,0.03289,0.03645,-0.632564,0.145937,0.079524,0.22379,0.003041,0.361793,0.429671,0.372054,-0.443391,0.026877,-0.010642,-0.432749,0.230764,0.017514,0.089087,0.011472,0.008431,0.34289,0.246766,0.163189,-0.206114,0.005562,-0.002473,-0.203641,0.656129,0.00086,0.020234,0.030375,0.027334,0.018903,0.313312,0.12384,0.071723,-0.081105,0.000292,0.01146,-0.092565,0.45765,0.000036,0.005411,0.059953,0.056912,0.048481,0.029578,0.345607,0.37679,0.318974,3.456073,0.018011,0.345178,'class 1'
0.33562,0.663536,0.458187,0.546899,0.033362,0.561242,-0.014343,-1.157156,0.049545,0.165649,0.336118,0.652723,0.440097,0.524333,0.029996,0.540502,-0.016169,-1.153788,0.042597,0.154941,0.339184,0.583578,0.326775,0.381999,0.01259,0.409588,-0.027589,-1.135718,0.013945,0.095562,-0.003067,0.344641,0.434293,0.114084,0.093401,-0.003155,0.150007,-0.056606,-1.239535,0.000186,0.021344,-0.008524,-0.005457,0.342811,0.253167,0.088809,-0.110114,0.001479,0.000657,-0.110771,1.001579,0.000075,0.006208,-0.006693,-0.003627,0.00183,0.318457,0.124089,0.071954,-0.082937,0.000642,0.004964,-0.087901,0.336055,0.00003,0.004312,0.017661,0.020727,0.026184,0.024354,0.345458,0.380187,0.318807,3.454578,0.018597,0.341885,'class 1'
0.306735,0.598993,1.156465,1.345502,0.207022,1.373568,-0.028066,-1.314847,1.778312,0.982289,0.307795,0.590109,1.126794,1.308754,0.193675,1.339263,-0.030509,-1.315971,1.606877,0.938138,0.314617,0.533504,0.935356,1.070336,0.116516,1.118073,-0.047737,-1.325555,0.778514,0.679557,-0.006822,0.329845,0.412766,0.502869,0.521173,0.004944,0.615443,-0.09427,-1.37857,0.068407,0.251846,-0.02205,-0.015228,0.342195,0.255814,0.073162,-0.025136,-0.002405,0.059022,-0.084158,1.477422,0.000006,0.01025,-0.0344,-0.027578,-0.012349,0.322549,0.123752,0.072334,-0.083704,0.000823,0.001241,-0.084945,0.19019,0.000026,0.003714,-0.014754,-0.007932,0.007296,0.019646,0.345082,0.381579,0.30495,3.450816,0.023884,0.352208,'class 1'
0.298882,0.546071,1.279479,1.461559,0.223059,1.519424,-0.057865,-1.358079,2.657208,1.243921,0.299974,0.538444,1.253365,1.428681,0.210225,1.489011,-0.06033,-1.361097,2.449824,1.200229,0.307118,0.490209,1.081255,1.210627,0.132248,1.289648,-0.079021,-1.381436,1.372736,0.936627,-0.007144,0.324307,0.391022,0.646803,0.661824,0.005956,0.785987,-0.124164,-1.432293,0.181418,0.414187,-0.024333,-0.017189,0.34234,0.255673,0.098216,0.022437,-0.004623,0.108678,-0.086241,-1.496649,0.00001,0.018997,-0.042366,-0.035222,-0.018033,0.325543,0.122846,0.073256,-0.083771,0.000823,0.001264,-0.085036,0.034068,0.000026,0.003724,-0.02557,-0.018425,-0.001237,0.016796,0.346629,0.382046,0.302927,3.466286,0.027585,0.357467,'class 1'
0.378587,0.466723,1.39097,-0.077867,-0.988681,1.368331,-1.446198,-1.459065,0.024015,3.960785,0.378432,0.461787,1.360841,-0.065892,-0.946627,1.343798,-1.40969,-1.46009,0.016459,3.790849,0.377613,0.429287,1.166691,0.003109,-0.695424,1.180899,-1.17779,-1.466736,0.000027,2.781706,0.000819,0.377743,0.352657,0.731845,0.038057,-0.270839,0.755508,-0.717452,-1.487095,0.001571,1.084805,0.000689,-0.000129,0.375231,0.238292,0.19306,-0.123638,-0.01126,0.111859,-0.235497,-1.47605,0.000922,0.060328,0.003201,0.002383,0.002512,0.342487,0.118741,0.088737,-0.114381,0.002592,-0.020349,-0.094032,-0.095705,0.000036,0.002715,0.035944,0.035126,0.035255,0.032743,0.377366,0.429259,0.326322,3.773661,0.035763,0.384188,'class 1'
0.403849,0.472475,1.026373,-0.729171,-0.271019,0.534238,-1.263409,-1.457783,0.859087,1.615766,0.403254,0.467614,1.002593,-0.708052,-0.261413,0.52546,-1.233512,-1.459127,0.775566,1.546991,0.399459,0.43524,0.850108,-0.573783,-0.202683,0.468078,-1.041861,-1.467862,0.375305,1.139959,0.003796,0.391375,0.356019,0.539243,-0.324561,-0.094312,0.328937,-0.653498,-1.489236,0.050836,0.48259,0.01188,0.008084,0.377687,0.234844,0.182644,-0.171955,-0.002609,0.055453,-0.227408,-1.377064,0.001183,0.040005,0.025567,0.021772,0.013688,0.343029,0.117191,0.089322,-0.112819,0.002286,-0.014068,-0.098751,-0.231279,0.000046,0.003586,0.060226,0.05643,0.048346,0.034658,0.38203,0.428902,0.339831,3.820298,0.030486,0.382016,'class 1'
0.433363,0.451801,1.075259,-1.445135,0.465348,-0.385653,-1.059483,-1.488114,0.47412,0.227024,0.432284,0.447642,1.052322,-1.414295,0.445703,-0.377438,-1.036857,-1.489003,0.434885,0.217417,0.425211,0.419656,0.901512,-1.211346,0.326839,-0.322826,-0.88852,-1.49308,0.234785,0.160005,0.007073,0.408037,0.348971,0.563871,-0.747096,0.119702,-0.174368,-0.572728,-1.469824,0.044287,0.079346,0.024248,0.017174,0.380356,0.228855,0.196051,-0.248073,0.010125,-0.021472,-0.226601,-1.156805,0.001295,0.021039,0.051929,0.044856,0.027681,0.342265,0.115561,0.08958,-0.110146,0.001835,-0.00613,-0.104016,-0.324212,0.000058,0.004791,0.090019,0.082946,0.065772,0.038091,0.385866,0.426051,0.353368,3.858655,0.025177,0.385365,'class 1'
